ID,SALE_PRICE,LIVING_SQFT,LOG_LIVING,LIVING_SQ,TOT_FIN_SQFT,LOG_TOT_FIN,FBSMT_SQFT,LOG_FBSMT,BSMT_AREA,LOG_BSMT,BSMT_FIN_RATIO,LAND_SQFT,LOG_LAND,LAND_PER_LIVING,GRD_AREA,BLDG_AGE,LOG_AGE,AGE_SQ,EFF_AGE,LOG_EFF_AGE,BED_RMS,FULL_B,HLF_B,TOT_BATH,BATH_PER_BED,SQFT_PER_ROOM,STORY,IS_CONDO,EVER_REMOD,HAS_LAND,HAS_BSMT,HAS_FBSMT,HAS_GRD,IS_NEW,IS_HISTORIC,IS_STUDIO,NB_CAPITOL_HILL,NB_CENTRAL_PARK,NB_FIVE_POINTS,NB_HAMPDEN,NB_HAMPDEN_SOUTH,NB_HIGHLAND,NB_MARSTON,NB_MONTBELLO,NB_MONTCLAIR,NB_NORTH_PARK_HILL,NB_SLOAN_LAKE,NB_UNION_STATION,NB_WINDSOR,ST_2STORY,ST_END_UNIT,ST_MIDDLE_UNIT,ST_MULTILEVEL,ST_PARTIAL_STORY,SLP_CAPITOL_HILL,SLP_CENTRAL_PARK,SLP_FIVE_POINTS,SLP_HAMPDEN,SLP_HAMPDEN_SOUTH,SLP_HIGHLAND,SLP_MARSTON,SLP_MONTBELLO,SLP_MONTCLAIR,SLP_NORTH_PARK_HILL,SLP_SLOAN_LAKE,SLP_UNION_STATION,SLP_WINDSOR,SLP_CONDO,SLP_AGE_CONDO,SLP_LAND_SFR
631518,600000.0,2888,7.968319500012717,8.340544,3448,8.145549631783584,560,6.329720905522696,600,6.398594934535208,0.9333333333333333,3000,8.006700845440367,1.0387811634349031,0,0,0.0,0.0,0.0,0.0,4,3,2,4.0,1.0,412.57142857142856,2.5,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7.968319500012717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.006700845440367
631579,240000.0,1194,7.085064293952548,1.425636,1194,7.085064293952548,0,0.0,0,0.0,0.0,0,0.0,0.0,0,44,3.8066624897703196,1.936,44.0,3.8066624897703196,2,2,0,2.0,1.0,298.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.085064293952548,7.085064293952548,3.8066624897703196,0.0
632145,307575.0,1519,7.325807502595773,2.307361,1519,7.325807502595773,0,0.0,0,0.0,0.0,1515,7.323830566202317,0.9973666886109283,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,303.8,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.323830566202317
632336,250000.0,952,6.858565034791365,0.906304,952,6.858565034791365,0,0.0,0,0.0,0.0,0,0.0,0.0,0,41,3.7376696182833684,1.681,41.0,3.7376696182833684,1,1,0,1.0,1.0,476.0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.858565034791365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.858565034791365,3.7376696182833684,0.0
632532,365000.0,1676,7.424165281042028,2.808976,1676,7.424165281042028,0,0.0,699,6.551080335043404,0.0,4546,8.42222295382501,2.7124105011933173,0,4,1.6094379124341003,0.016,4.0,1.6094379124341003,3,2,1,2.5,0.8333333333333334,335.2,2.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42222295382501
632600,338965.0,1534,7.335633981927201,2.353156,1534,7.335633981927201,0,0.0,600,6.398594934535208,0.0,1966,7.584264818389059,1.2816166883963493,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,306.8,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.584264818389059
634025,398000.0,2027,7.614312146452,4.108729,2027,7.614312146452,0,0.0,915,6.82001636467413,0.0,3760,8.232440158470336,1.8549580661075482,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,2,1,2.5,0.8333333333333334,405.4,2.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232440158470336
634394,1060000.0,2312,7.7458682297922685,5.345344,2312,7.7458682297922685,0,0.0,0,0.0,0.0,6350,8.756367559802975,2.7465397923875434,556,79,4.382026634673881,6.241,2.0,1.0986122886681098,3,3,1,3.5,1.1666666666666667,385.3333333333333,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7458682297922685,0.0,0.0,0.0,0.0,8.756367559802975
634541,495000.0,1702,7.43955930913332,2.896804,2684,7.895063498091573,982,6.890609120147166,1227,7.113142108707088,0.8003259983700082,9350,9.143238568435446,5.493537015276146,0,56,4.04305126783455,3.136,56.0,4.04305126783455,3,3,0,3.0,1.0,283.6666666666667,1.0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,7.43955930913332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.143238568435446
634888,320000.0,474,6.161207321695077,0.224676,474,6.161207321695077,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,0,1,0,1.0,1.0,474.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161207321695077,0.0,6.161207321695077,1.0986122886681098,0.0
635911,373825.0,1862,7.529406457837013,3.467044,1862,7.529406457837013,0,0.0,0,0.0,0.0,3200,8.071218539969863,1.7185821697099892,0,0,0.0,0.0,0.0,0.0,4,2,1,2.5,0.625,310.3333333333333,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.071218539969863
635919,315000.0,474,6.161207321695077,0.224676,474,6.161207321695077,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,0,1,0,1.0,1.0,474.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.161207321695077,0.0,6.161207321695077,1.0986122886681098,0.0
636049,700000.0,2680,7.893572073504902,7.1824,2680,7.893572073504902,0,0.0,536,6.285998094508865,0.0,2250,7.719129840906732,0.8395522388059702,0,0,0.0,0.0,0.0,0.0,4,3,2,4.0,1.0,382.85714285714283,2.5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,7.893572073504902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.719129840906732
636966,217800.0,706,6.559615237493242,0.498436,706,6.559615237493242,0,0.0,0,0.0,0.0,0,0.0,0.0,0,36,3.6109179126442243,1.296,1.0,0.6931471805599453,2,1,0,1.0,0.5,235.33333333333334,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.559615237493242,0.0,0.0,0.0,0.0,0.0,0.0,6.559615237493242,3.6109179126442243,0.0
638094,1165000.0,4063,8.309676895987726,16.507969,4063,8.309676895987726,0,0.0,1817,7.505492274737424,0.0,7295,8.895081531754167,1.795471326605956,0,4,1.6094379124341003,0.016,4.0,1.6094379124341003,5,4,1,4.5,0.9,451.44444444444446,2.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,8.309676895987726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.895081531754167
638216,255000.0,1002,6.90975328164481,1.004004,2004,7.602900462204755,1002,6.910750787961936,1002,6.910750787961936,1.0,7300,8.895766604056085,7.285429141716567,0,49,3.912023005428146,2.401,0.0,0.0,3,2,0,2.0,0.6666666666666666,200.4,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90975328164481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.895766604056085
638242,427000.0,2525,7.83399634170946,6.375625,3504,8.161660452056282,979,6.887552571664617,1050,6.957497370876951,0.9323809523809524,7990,8.986071187374463,3.1643564356435645,0,8,2.1972245773362196,0.064,0.0,0.0,3,3,1,3.5,1.1666666666666667,420.8333333333333,2.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.986071187374463
638488,215000.0,476,6.16541785423142,0.226576,476,6.16541785423142,0,0.0,0,0.0,0.0,1879,7.539027055823995,3.947478991596639,0,71,4.276666119016055,5.041,18.0,2.9444389791664403,1,1,0,1.0,1.0,238.0,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16541785423142,0.0,0.0,0.0,0.0,7.539027055823995
639364,702500.0,2104,7.651595573857601,4.426816,3086,8.034631032923107,982,6.890609120147166,1047,6.954638864880987,0.9379178605539638,3600,8.188966863648876,1.7110266159695817,0,15,2.772588722239781,0.225,15.0,2.772588722239781,4,3,1,3.5,0.875,300.57142857142856,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.651595573857601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188966863648876
639532,475458.0,1355,7.2115567333138015,1.836025,2115,7.656810091480378,760,6.634633357861686,909,6.813444599510896,0.8360836083608361,3600,8.188966863648876,2.6568265682656826,0,0,0.0,0.0,0.0,0.0,2,3,0,3.0,1.5,271.0,1.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.2115567333138015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.188966863648876
639704,265000.0,704,6.556778356158042,0.495616,704,6.556778356158042,0,0.0,0,0.0,0.0,0,0.0,0.0,0,68,4.23410650459726,4.624,14.0,2.70805020110221,1,1,0,1.0,1.0,352.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.556778356158042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.556778356158042,4.23410650459726,0.0
640028,218900.0,1019,6.926577033222725,1.038361,1019,6.926577033222725,0,0.0,0,0.0,0.0,0,0.0,0.0,0,37,3.6375861597263857,1.369,37.0,3.6375861597263857,2,2,0,2.0,1.0,254.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.926577033222725,6.926577033222725,3.6375861597263857,0.0
641073,330000.0,882,6.782192056006791,0.777924,882,6.782192056006791,0,0.0,0,0.0,0.0,8470,9.044403844431551,9.603174603174603,513,38,3.6635616461296463,1.444,38.0,3.6635616461296463,3,2,0,2.0,0.6666666666666666,176.4,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.782192056006791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.044403844431551
641394,447000.0,1753,7.469083884921234,3.073009,2553,7.845024417241484,800,6.68586094706836,1015,6.923628628138427,0.7881773399014779,3760,8.232440158470336,2.1448944666286365,0,32,3.4965075614664802,1.024,32.0,3.4965075614664802,3,3,1,3.5,1.1666666666666667,292.1666666666667,2.0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,7.469083884921234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232440158470336
641887,965000.0,2922,7.980023592310645,8.538084,4149,8.330622620332868,1227,7.113142108707088,1363,7.218176838403408,0.9002201027146002,4500,8.412054873292933,1.540041067761807,0,9,2.302585092994046,0.081,4.0,1.6094379124341003,4,4,0,4.0,1.0,365.25,2.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,7.980023592310645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.412054873292933
642157,381500.0,2160,7.67786350067821,4.6656,2160,7.67786350067821,0,0.0,0,0.0,0.0,5051,8.527539483470381,2.338425925925926,0,18,2.9444389791664403,0.324,0.0,0.0,3,2,1,2.5,0.8333333333333334,432.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.527539483470381
642587,285000.0,716,6.573680166960646,0.512656,716,6.573680166960646,0,0.0,0,0.0,0.0,0,0.0,0.0,0,90,4.51085950651685,8.1,90.0,4.51085950651685,1,1,0,1.0,1.0,358.0,1.0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.573680166960646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.573680166960646,4.51085950651685,0.0
643705,490000.0,3840,8.253227645581772,14.7456,3840,8.253227645581772,0,0.0,1425,7.262628600974241,0.0,6500,8.77971129020447,1.6927083333333333,0,14,2.70805020110221,0.196,14.0,2.70805020110221,4,2,1,2.5,0.625,640.0,2.5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.77971129020447
643928,845090.0,1764,7.475339236566737,3.111696,2477,7.814803429489359,713,6.570882962339584,842,6.736966958001855,0.8467933491686461,2662,7.887208585813932,1.5090702947845804,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,294.0,2.0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.475339236566737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.887208585813932
644803,240000.0,875,6.774223886357614,0.765625,875,6.774223886357614,0,0.0,0,0.0,0.0,6300,8.748463629942055,7.2,828,37,3.6375861597263857,1.369,0.0,0.0,2,2,0,2.0,1.0,218.75,1.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.774223886357614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.748463629942055
644894,268000.0,1150,7.047517221357296,1.3225,1150,7.047517221357296,0,0.0,0,0.0,0.0,0,0.0,0.0,0,22,3.1354942159291497,0.484,22.0,3.1354942159291497,2,2,0,2.0,1.0,287.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,7.047517221357296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.047517221357296,3.1354942159291497,0.0
644962,495000.0,1271,7.147559271189454,1.615441,1271,7.147559271189454,0,0.0,0,0.0,0.0,820,6.710523109452428,0.6451612903225806,0,4,1.6094379124341003,0.016,4.0,1.6094379124341003,2,2,1,2.5,1.25,317.75,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.147559271189454,0.0,0.0,0.0,0.0,6.710523109452428
645029,1670000.0,3469,8.15162164696975,12.033961,4860,8.48879371689454,1391,7.238496840894365,1464,7.289610521451167,0.950136612021858,6350,8.756367559802975,1.830498702796195,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,3,3,1,3.5,1.1666666666666667,578.1666666666666,2.5,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15162164696975,0.0,0.0,0.0,0.0,8.756367559802975
645430,400000.0,1867,7.532088143541722,3.485689,1867,7.532088143541722,0,0.0,0,0.0,0.0,12301,9.417517129768314,6.588644884841992,0,51,3.9512437185814275,2.601,51.0,3.9512437185814275,3,3,0,3.0,1.0,311.1666666666667,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.532088143541722,0.0,0.0,9.417517129768314
646165,625000.0,1303,7.172424577124845,1.697809,2474,7.813591552952433,1171,7.066466970136958,1233,7.1180162044653335,0.9497161394971614,5890,8.681181041521688,4.5203376822716805,0,90,4.51085950651685,8.1,6.0,1.9459101490553132,2,2,0,2.0,1.0,325.75,1.0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.172424577124845,0.0,0.0,0.0,0.0,0.0,0.0,8.681181041521688
646243,539000.0,712,6.568077911411976,0.506944,712,6.568077911411976,0,0.0,0,0.0,0.0,0,0.0,0.0,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,1,1,0,1.0,1.0,356.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,6.568077911411976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.568077911411976,0.6931471805599453,0.0
647138,280000.0,827,6.717804695023691,0.683929,827,6.717804695023691,0,0.0,0,0.0,0.0,0,0.0,0.0,0,13,2.6390573296152584,0.169,13.0,2.6390573296152584,1,1,0,1.0,1.0,413.5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,6.717804695023691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.717804695023691,2.6390573296152584,0.0
647823,255000.0,865,6.762729506931879,0.748225,865,6.762729506931879,0,0.0,0,0.0,0.0,0,0.0,0.0,0,90,4.51085950651685,8.1,24.0,3.2188758248682006,1,1,0,1.0,1.0,432.5,1.0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.762729506931879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762729506931879,4.51085950651685,0.0
648006,475000.0,758,6.630683385642372,0.574564,758,6.630683385642372,0,0.0,0,0.0,0.0,1913,7.5569505720129,2.5237467018469655,0,128,4.859812404361672,16.384,1.0,0.6931471805599453,2,2,0,2.0,1.0,189.5,1.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,6.630683385642372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5569505720129
648054,1050000.0,1261,7.13966033596492,1.590121,1261,7.13966033596492,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,2,2,0,2.0,1.0,315.25,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.13966033596492,0.0,7.13966033596492,1.0986122886681098,0.0
648256,305925.0,1317,7.183111701743281,1.734489,1317,7.183111701743281,0,0.0,0,0.0,0.0,2184,7.68937110752969,1.6583143507972664,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,2,1,2.5,1.25,329.25,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68937110752969
648303,400000.0,2010,7.605890001053122,4.0401,2838,7.950854857719988,828,6.720220155135295,828,6.720220155135295,1.0,5991,8.698180525197055,2.9805970149253733,0,3,1.3862943611198906,0.009,3.0,1.3862943611198906,3,2,1,2.5,0.8333333333333334,402.0,2.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.698180525197055
648535,729000.0,1697,7.436617265234227,2.879809,2272,7.7284157798410416,575,6.3561076606958915,639,6.461468176353717,0.8998435054773083,2010,7.606387389772652,1.1844431349440188,0,4,1.6094379124341003,0.016,4.0,1.6094379124341003,2,4,1,4.5,2.25,282.8333333333333,3.0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436617265234227,0.0,0.0,0.0,0.0,7.606387389772652
648614,260000.0,1054,6.960347729101308,1.110916,1054,6.960347729101308,0,0.0,0,0.0,0.0,7500,8.922791623969637,7.115749525616699,0,68,4.23410650459726,4.624,9.0,2.302585092994046,3,1,0,1.0,0.3333333333333333,263.5,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.960347729101308,0.0,0.0,0.0,0.0,0.0,8.922791623969637
648679,325375.0,1241,7.123672785204607,1.540081,1241,7.123672785204607,0,0.0,1241,7.124478262493424,0.0,3760,8.232440158470336,3.0298146655922644,0,1,0.6931471805599453,0.001,1.0,0.6931471805599453,2,2,0,2.0,1.0,310.25,1.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.232440158470336
648713,490000.0,846,6.740519359606223,0.715716,846,6.740519359606223,0,0.0,0,0.0,0.0,0,0.0,0.0,0,11,2.4849066497880004,0.121,11.0,2.4849066497880004,1,1,0,1.0,1.0,423.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.740519359606223,0.0,6.740519359606223,2.4849066497880004,0.0
649486,835000.0,1159,7.055312843339752,1.343281,1159,7.055312843339752,0,0.0,0,0.0,0.0,0,0.0,0.0,0,2,1.0986122886681098,0.004,2.0,1.0986122886681098,2,2,0,2.0,1.0,289.75,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.055312843339752,0.0,7.055312843339752,1.0986122886681098,0.0
649623,145000.0,855,6.75110146893676,0.731025,855,6.75110146893676,0,0.0,0,0.0,0.0,0,0.0,0.0,0,52,3.970291913552122,2.704,52.0,3.970291913552122,1,1,0,1.0,1.0,427.5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75110146893676,6.75110146893676,3.970291913552122,0.0
649890,200000.0,560,6.327936783729195,0.3136,560,6.327936783729195,0,0.0,0,0.0,0.0,0,0.0,0.0,0,47,3.871201010907891,2.209,0.0,0.0,1,1,0,1.0,1.0,280.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.327936783729195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.327936783729195,3.871201010907891,0.0
650030,577500.0,1110,7.01211529430638,1.2321,1958,7.579678823090456,848,6.744059186311348,848,6.744059186311348,1.0,5950,8.691314551644853,5.36036036036036,0,68,4.23410650459726,4.624,0.0,0.0,3,2,0,2.0,0.6666666666666666,222.0,1.0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01211529430638,0.0,0.0,0.0,0.0,0.0,8.691314551644853
650125,378000.0,2769,7.926241523170962,7.667361,2769,7.926241523170962,0,0.0,1072,6.9782137426306985,0.0,3330,8.11102783819368,1.2026002166847238,0,0,0.0,0.0,0.0,0.0,3,3,1,3.5,1.1666666666666667,461.5,3.0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,7.926241523170962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11102783819368
650617,619900.0,1421,7.259116128097101,2.019241,2448,7.803026643632217,1027,6.93537044601511,1421,7.259819610363186,0.7227304714989444,4470,8.405367376233981,3.1456720619282197,0,7,2.0794415416798357,0.049,7.0,2.0794415416798357,2,3,0,3.0,1.5,284.2,1.0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.259116128097101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.405367376233981
